,RawContent,Sentiment
988,"['andreaacostarts', 'recordar', 'nombre', 'ir', 'tio', 'ir', 'contar', 'movido', 'cambio', 'climatico', 'mientras', 'viajar', 'vehicu', 'él', 'mas', 'contaminante', 'viajar', 'avion', 'mientras', 'criticar']",0
989,"['raulsolervlc', 'amcalber', 'dai', 'contar', 'querer', 'xon', 'miedo', 'creer', 'todo', 'mierdo', 'soltar', 'covid', 'ahora', 'cambio', 'climatico', 'oveja', 'detra']",0
990,"['mariace27924326', 'bluwand', 'mosquito', 'mayor', 'genocido', 'humanidad', 'vencedor', 'cambio', 'climatico', 'dominado', 'tierra', '190', 'millón', 'año', 'matado', 'consumado', 'eficacia', 'mayor', 'parte', 'reinado', 'terror', 'parangonse', 'calcular', '52000', 'millón', 'muerte']",0
991,"['ruca4566', 'hostiltierra', 'rev', 'naturaleza', 'dar', 'razon', 'consulta', 'estar', 'nivel', 'pantano', 'solo', 'encontrara', 'respuesta', '😉', 'curioso', 'negais', 'cambio', 'climatico', 'mas', 'd', '10', 'poblacion', 'habeis', 'estudiar', 'ninguno', 'ciencia', 'ambiental']",0
992,"['castromascotar', 'aprender', 'leer', 'ver', 'si', 'mejora', 'comprension', 'lector', 'tanto', 'nulo', 'salvar', 'cambio', 'climatico', 'si', 'hacer', 'ridiculo', 'publicar', 'noticia', 'decir', 'justamente', 'contrario', 'quieres', 'mostrar']",0
993,"['chalar', 'año', 'chalar', 'corazon', 'monte', 'mario', 'luego', 'haber', 'sufrir', 'estrago', 'violencia', 'generado', 'conflicto', 'armado', 'empezo', 'padecer', 'cambio', 'climatico', 'quiza', 'falta', 'conciencia', 'ambiental', 'desconocimiento', 'consecuencia', 'poder', 'generar', 'acción', 'hombre', 'hoy', 'mantener', 'criticar', 'situacion', 'infopresidencia']",0
994,"['boxzack', 'jorgevalonqar', 'coña', 'diositir', 'verdad', 'salir', 'cojón', 'mil', 'estudio', 'cambio', 'climatico', 'probado', 'ciento', 'cientifico', 'mentira', 'politologo', 'decir', 'mentira', 'mal', 'nombre', 'llamar', 'esquizofrenia', 'suerte', 'medicacion']",0
995,"['evatomandoelsol', 'seco', 'plaga', 'rara', 'año', 'pasado', 'pasado', 'agua', 'lleno', 'mosquito', 'amenazante', 'despues', 'decir', 'ningun', 'cambio', 'climatico', '170', 'mm', 'noche', 'tirar', 'piedra', 'esconder', 'mano']",0
996,"['increible', 'ley', 'competencia', 'volver', 'relevante', 'ambito', 'internacional', 'salir', 'ladrar', 'netcenter', 'mismo', 'ley', 'promocion', 'alimentacion', 'saludable', 'gritar', 'querer', 'libre', 'mercado', 'velar', 'cliente', 'si', 'afectar', 'interés']",0
997,"['q', 'doler', 'poder', 'disfrutar', 'parte', 'mineralogia', 'curso', 'cambio', 'climatico', 'tiempo']",0
998,"['policia', 'mardito', 'cambio', 'climatico']",0
999,"['cambioclimatico', 'derretimiento', 'ultimo', 'glaciar', 'venezuela', 'sierra', 'nevado', 'merido', 'inminente', 'leer', 'mas', 'aqui', '⬇']",0
1000,"['incendio', 'chile', 'catastrofe', 'alertar', 'cambio', 'climatico', 'leer', 'nota', 'completo', '➡']",0
1001,"['chistir', 'definitivamente', 'zurdo', 'realmente', 'imbecil']",0
1002,"['9999', 'seguro', 'carrillo', 'mismo', 'conocimiento', 'gestion', 'riesgo', 'preocupante', 'tipo', 'solo', 'saber', 'patanerio', 'llegar', 'entidad', 'clave', 'combatir', 'consecuencia', 'cambio', 'climatico']",0
1003,"['cambioclimatico', 'servicio', 'monitoreo', 'atmosferar', 'copernicus', 'rastrear', 'emisión', 'incendio', 'forestal', 'sudamerico', 'concluyo', 'provocado', 'mayor', 'emisión', 'carbono', '2003', 'brasil', 'venezuela', 'bolivia']",0
1004,"['pp', 'europa', 'socio', 'socialista', 'comunistasverd', 'pp', 'españa', 'aplicar', 'mismo', 'politico', 'socialista', 'comunistasverd', 'dimir', 'chiringuito', 'izquierdo', 'comparta', 'pp', 'psoe', 'sumar', 'genero', 'cambio', 'climatico', 'inmigracion', 'ilegal', 'feminismo', 'radical', 'autonomia', 'etc', 'pp', 'psoe', 'sumar', 'exactamente', 'mismo', '🇪']",0
1005,"['importar', 'estudiar', 'si', 'caes', 'bien', 'elite', 'va', 'agenda', 'premiar', 'estudiar', 'decir', 'verdad', 'cancer', 'enfermedad', 'cambio', 'climatico', 'silenciar', 'aparte', 'premie', 'onu']",0
1006,"['lapatagoniaar', 'nachotorresch', 'rolofigueroa', 'gustavomelella', 'claudiovidalser', 'weretilneck', 'ziliottosergio', 'verdad', 'mejor', 'cualquiera', 'grupo', 'comico', 'vivir', 'decir', 'él', 'minerio', 'llenar', 'boco', 'hablar', 'ecologia', 'cambio', 'climatico', 'impulsar', 'central', 'termoelectrico', 'alimentado', 'carbon', 'mas', 'contaminante', 'ponganse', 'acuerdo']",0
1007,"['mes', 'decir', 'pai', 'lleno', 'infiltrado', 'extranjero', 'especialista', 'causar', 'disturbio', 'despues', 'marcha', '5000', 'boludo', 'frente', 'izquierdo', 'cantar', 'cambio', 'climatico', 'patriarcado']",0
1008,"['si', 'supuesto', 'cambio', 'climatico', 'morimo', 'desastre', 'natural', 'si', 'poco', 'matar', 'matanza', 'guerra', 'poco', 'salva', 'planeta', 'vetir', 'ue', 'dema', 'mandamás', 'mundo', 'guerra']",0
1009,"['alex51533624', 'si', 'sistema', 'obstruido', 'agua', 'desbordar', 'irio', 'rapidamente', 'estanco', 'tendria', 'salir', 'embargo', 'parar', 'lluvia', 'agua', 'desbordado', 'escurrir', 'desagüar', 'rapidamente', 'bienvenido', 'cambio', 'climatico', 'ir', 'ser', 'mas', 'frecuente']",0
1010,"['engineer28', 'buen', 'dia', 'decir', 'ahique', 'poner', 'pasta', 'fuñigarno', 'retirar', 'lucha', 'cambio', 'climatico', 'habra', 'esperar', 'acontecimiento', 'peroblanco', 'botellaya', 'ver']",0
1011,"['generar', 'incendio', 'justificar', 'cambio', 'climatico', '😡']",0
1012,"['noticia', 'medio', 'nevar', 'invierno', 'decir', 'querer', 'manipularno', 'cambio', 'climatico']",0
1013,"['inocenteduke', 'referente', 'lucha', 'cambio', 'climatico', 'suponer', 'habra', 'comprado', 'menos', '20', 'coche', 'electrico', 'ahora', 'explotar', 'garaje', 'comunitario', 'ultimo', 'apaguir', 'luz', 'salir']",0
1014,"['joven', 'cambio', 'climatico', 'podia', 'esquiar', 'periodo', 'comprendido', 'octubre', 'julio', 'mulhacir', 'burgo', 'osmar', 'parar', 'ahora', 'nieve', 'glaciar', 'artico', 'parte', 'pasado', '2000', 'ver', 'mas', 'nieve']",0
1015,"['davidsantosvlog', 'cambio', 'climatico', 'mentira', 'hipocrita', 'grande', 'empresa', 'estar', 'desforestar', 'selva', 'contaminar', 'avión', 'barco', 'mina', 'industria', 'pesado', 'grande', 'industria', 'enterrar', 'residuo', 'tirandolo', 'mar', 'problema', 'coche', 'diesel', 'id', 'cagar', 'via']",0
1016,"['martamarco', 'manipulado', 'mundo', 'muchachitar', 'ser', 'trampolin', 'par', 'cambio', 'climatico', 'chungar', 'agenda', '2030']",0
1017,"['alguien', 'saber', 'pagar', 'ir', 'cobrar', 'retroactivo', 'petroperdiolacalle', 'izquierdamiserableyterrorista', 'cambioclimatico']",0
1018,"['radiactivomar', 'filezboyf', 'facil', 'fdezordonez', 'consultor', 'trabajar', 'industria', 'nuclear', 'pretender', 'ignorar', 'concepto', 'basico', 'sistema', 'electrico', 'despacho', 'economico', 'él', 'cita', 'periodista', 'ultraderechista', 'negar', 'cambio', 'climatico']",0
1019,"['jualtorr', '1', 'tierra', 'redondo', '2', 'gira', 'eje', 'leve', 'angulo', 'inclinacion', '3', 'gracias', 'show', 'cambio', 'climatico', 'rojo', '40', 'grado', 'hacer', '20', 'año', 'ahora', 'mas', 'oscuro', 'seguir', 'hacer', '40', 'grado']",0
1020,"['velardedaoiz2', 'estar', 'amariconar', 'cetaceo', 'luego', 'gente', 'negar', 'cambio', 'climatico']",0
1021,"['atico', 'temperatura', 'esperar', 'cambio', 'climatico', 'podrio', 'considerar', 'metodo', 'tortura']",0
1022,"['aiturraldar', 'cambio', 'climatico', 'existir', 'contar', 'globalista']",0
1023,"['digalir', 'gringo', 'dejar', 'jugar', 'maquina', 'cambio', 'climatico', 'poder', 'dormir', 'shorts', 'diar', 'madrugada', 'baje', '12', 'amanezcar', 'llover']",0
1024,"['ianvildoso', 'lynuoh', 'damivago', 'ay', 'adema', 'creer', 'cambio', 'climatico', 'niño', 'seguro', 'tambien', 'indagar', 'lento']",0
1025,"['informacosmos', 'dejar', 'ser', 'navegable', 'cambio', 'climatico', 'cada', 'diar', 'menos', 'agua']",0
1026,"['lea', 'facho', 'dolera', 'ahora', 'corrupto', 'xochitlgalvez', 'disfrazar', '“', 'izquierdista', '”', 'nulo', 'aceptacion', 'priar', 'camuflajea', '“', 'pueblo', '”', 'bertha', 'x', 'proponer', 'cosa', 'hacer', '4', 'decir', '🤣', 'ampliar', 'aifa', '🤣', 'dejar', 'mejorar', 'programa', 'social', '🤣', 'ampliar', 'guardia', 'nacional', '🤣', 'mejorar', 'programa', 'cdmxpilar', 'invento', 'drar', 'claudiashein', 'él', 'estar', 'dar', 'él', 'razon', 'presidente', 'lopezobrador', 'drar', 'claudiashein', 'primero', 'piso', '4ª', 'transformacion', 'ir', 'super', 'bien', 'segundo', 'piso', 'ira', 'aun', 'mejor', 'vaya', 'doble', 'moral', 'hipocresia', 'derecho', 'falta', 'proyecto', 'idea', 'nuevo', 'credibilidad', 'aceptacion', 'propio', 'recurrir', 'hurtar', 'propuesta', 'cosa', 'funcionar', 'bienestar', 'pueblo', 'sacado', 'pobreza', 'mas', '5', 'millón', 'persona', 'claudiapresidentar', 'xochitlocurrencia']",0
1027,"['recordar', 'ser', 'culpa', 'provocar', 'cambio', 'climatico', 'él', 'sequia']",0
1028,"['someter', 'pobreza', 'colombia', 'necesitar', 'tiempo', 'igual', 'vivir', 'fundacion', 'republico', 'asi', 'lucha', 'cambio', 'climatico']",0
1029,"['aunque', 'pequeño', 'acción', 'capaz', 'desencadenar', 'efecto', 'mariposa', 'ecosistema', 'malogrado', 'cambio', 'climatico', '🌲', 'estar', 'poner', 'manifiesto', 'problema', 'canarias', 'saber', 'dar', 'respuesta', 'conservacion', 'naturaleza']",0
1030,"['ley', 'amnistiar', 'matrioska', 'corrupcion']",0
1031,"['picazomario', 'cambio', 'climatico', 'ibar', 'hacia', 'desertizacion', 'pues', 'seguir', 'llover', 'asi', 'villaluenguir', 'rosario', 'ir', 'ahogar', 'vecino']",0
1032,"['laprovinciaes', 'agujerir', 'capar', 'ozonir', 'ahora', 'cambio', 'climatico']",0
1033,"['biobio', 'conejo', 'responsable', 'cambio', 'climatico', 'hacer']",0
1034,"['topeliberal', 'alanbarrosoa', 'cambio', 'climatico', 'casual', 'parar', 'encender', 'fuego', 'calentar']",0
1035,"['habra', 'ser', 'cambio', 'climatico', 'empujo', 'autobus']",0
1036,"['algun', 'diar', 'lejano', 'hecho', 'deberiar', 'hacer', 'tendrar', 'implementar', 'politica', 'adaptacion', 'cambio', 'climatico', 'demasiado', 'tarde', 'prevencion', 'mitigacion', 'dar', 'miedo', 'rechazo', 'verde', '🥺']",0
1037,"['noeliavalenibi', 'victimo', 'repentiniti', 'producto', 'cambio', 'climatico', 'calentamiento', 'global']",0
1038,"['roderic13425757', 'ahora', 'mentira', 'cambio', 'climatico', '👇']",0
1039,"['feminismos', 'crucial', 'cambio', 'climatico', '2050', 'cambio', 'climatico', 'poder', 'empujar', '158', 'millón', 'mas', 'mujer', 'niña', 'pobreza', 'hacer', '236', 'millón', 'mas', 'enfrentar', 'inseguridad', 'alimentario', 'crisis', 'climatico', 'alimentar', 'aumento', 'conflicto', 'migracion', 'asi', 'retorico', 'politico', 'excluyente', 'antiderecho', 'dirigido', 'mujer', 'refugiado', 'grupo', 'vulnerable']",0
1040,"['🌎', 'forourplanet', 'perdido', 'biodiversidad', 'cambioclimatico', 'estar', 'impactar', 'planeta', 'tambien', 'vida', 'bienestar', 'unamos', 'fuerza', 'ayudar', 'restaurar', 'proteger', 'ecosistema', 'natural', 'pornuestroplaneta', '➡']",0
1041,"['🌋', 'atencion', 'mexico', 'volcar', 'popocatepetl', 'despertado', 'vez', 'mas', 'ultima', '24', 'hora', 'centro', 'nacional', 'prevencion', 'desastre', 'cenapred', 'registrado', 'aumento', 'notable', 'actividad', 'popocatepetl', 'cambioclimatico', 'unidosporelplaneto', '🌎']",0
1042,"['falta', 'hario', 'ahora', 'todavio', 'loco', 'negar', 'cambio', 'climatico', 'causado', 'hombre', 'aunque', 'cerca', '100000', 'estudio', 'cientifico', 'demostrar', 'contrario', 'aunque', 'derretir', 'glaciar', 'aunque', 'teide', 'recibido', 'nieve', 'primero', 'vez', '108', 'año']",0
1043,"['tl', 'bás', 'muti', 'estar', 'decir', 'estar', 'cagar', 'calor', 'pasado', 'agua', 'cambio', 'climatico', 'maximo', 'expresion']",0
1044,"['elmariguano', 'cambio', 'climatico', 'ir', 'jajajajajar', 'cerot']",0
1045,"['greenpeacir', 'biodiversidad', 'argentino', 'peligro', 'negacionismo', 'gobierno', 'milei', 'sanctispiritusenmarcha', 'estaeslarevolucion', '65añosenrevolucion', 'icuba8', 'pjunior84', 'marianliz97', 'mariogarcesjim1', 'rprezgon', 'sara4100', 'pakitacuba']",0
1046,"['brendamoncada88', 'har', 'gobierno', 'ahora', 'xiomara', 'mel', 'culpa', 'cambio', 'climatico', 'calor', 'ir', 'llegar', 'radical', '🥱']",0
1047,"['22', 'represa', 'seco', 'mexico', 'megasequia', 'europa', 'solo', 'ejemplo', 'cambio', 'climatico', 'afectar', 'mundo', 'permita', 'manipular', 'amemosaltachitar']",0
1048,"['epigmenioibarra', 'necesario', 'cerrar', 'refineria', 'problema', 'cambio', 'climatico', 'vender', 'extranjero', 'malvers', 'informacion', 'diz', 'haz', 'comentas']",0
1049,"['anaordaz', 'lamareacom', 'jajar', 'hacer', 'cuanto', 'año', 'conocer', 'querido', 'án', 'pesado', 'ser', 'cambio', 'climatico', 'robot', 'asesino', 'abrazo']",0
1050,"['raro', 'cambio', 'climatico']",0
1051,"['carlosvconisco', 'todo', 'vida', 'correr', 'campo', 'trigo', 'ahora', 'verde', 'puto', 'cambio', 'climatico', 'tarde', 'pego', 'mano', 'asfalto', 'a8', 'parar', 'él']",0
1052,"['robertmoreactor', 'beniucmargaret', 'cambio', 'climatico', 'acuerdo', 'firmado', '2015', 'puntar', 'pistola', 'foro', 'davo', 'progre', 'ignorante', 'haz', 'juego', 'oligarquiar']",0
1053,"['sanchezcastejon', 'gracias', 'ue', 'quedar', 'dos', 'dia', 'tercero', 'si', 'rusia', 'si', 'cambio', 'climatico', 'si', 'vuelo', 'gaviota', 'ue', 'desmoronar', 'gracias', 'lider', 'inutil', 'inepto', 'egocentrico', 'incapaz', '…', 'siempre', 'poder', 'culpar']",0
1054,"['dluismy', 'doritós', 'mismo', 'estar', 'exterminador', 'cambio', 'climatico', 'vacuna', 'ayudar', 'sangre', 'podrido', 'chupadera', 'mierda', 'enferma', 'humanidad', 'mirar', 'cuanto', 'estar', 'morir', 'repentino', 'cancer', 'sangre', 'podrido']",0
1055,"['galpon', 'mercado', 'modelo', 'hecho', 'nuevo', 'ninguno', 'elevacion', 'evitar', 'inundir', 'inundir', 'culpa', 'cambio', 'climatico']",0
1056,"['foro', 'economico', 'mundial', 'fem', 'pedir', 'gobierno', 'prohir', 'publico', 'general', 'cultivar', 'propio', 'alimento', 'casa', 'argumentar', 'provocar', 'cambio', 'climatico']",0
1057,"['gobierno', 'otarolo', 'pasar', 'gastar', 'gestion', '40', 'millón', '100', 'millón', 'sol', 'atender', 'emergencia', 'dengue', 'embargo', 'ineficencia', 'hoy', 'cobrar', 'mas', '50', 'ciudadano', 'muerto', 'peru', 'cambioclimatico', 'quesevayantodosya']",0
1058,"['reyreich', 'boludo', 'cambio', 'climatico', 'entonces', 'corruent', 'aliado', 'car', 'aliado', 'ustede', 'libervirgo', 'hijo', 're', 'mil', 'lirar', 'tú', 'libertario', 'orto', 'opinador', 'mierdo']",0
1059,"['andreachj08', 'menos', 'autoestima', 'bieeennn', 'alto', 'jajao', 'super', 'elevado', 'madre', 'mia', 'verdad', 'cambio', 'climatico', 'afectar', 'fuerte', 'persona']",0
1060,"['xochitlgalvez', 'usted', 'cabeza', 'x', 'saber', 'sumar', 'decir', 'quel', 'gobierno', 'privatacer', 'sector', 'privado', 'proteger', 'planeta', 'cambio', 'climatico', 'sacar', 'espacio', 'paragua', 'gigante', 'pa', 'cubrir', 'planeta', 'sol', 'usar', 'telepromter', 'conferencia', 'x', 'kque', 'wei', '🤣']",0
1061,"['realmente', 'peor', 'invierno', 'decada', 'turismo', 'contaminante', 'pirineo', 'aragón', 'cambioclimatico', 'hecho', 'temporada', 'esqui', 'comience', 'realmente', 'marzo', 'nevada', 'destiempo', 'acabar', 'bloquear', 'hotel', 'carretera']",0
1062,"['cambio', 'climatico', 'lleno', 'basura', 'alcantarilla', 'si', 'saber', 'tema', 'opinir']",0
1063,"['alvarezcamino', 'miguelcsz', 'efecto', 'secundario', 'implantar', 'marxismo', 'tambien', 'ir', 'cargar', 'muerto', 'cambio', 'climatico']",0
1064,"['gallineroblau', 'pasar', 'año', 'vida', 'seguir', 'cambio', 'climatico', 'conflicto', 'palestino', 'nacer', 'gilipol', 'él', 'morir', 'gilipol', 'él']",0
1065,"['foro', 'mentira', 'colombia', 'falso', 'cambio', 'climatico', 'orden', 'gilinski', 'papar', 'soro']",0
1066,"['c5n', 'tú', 'golpista', '💩', 'denunciar', 'onu', 'l', 'mismo', 'dejar', 'facilito', 'entrada', 'asesino', 'secuestrador', 'judio', 'robar', 'pozo', 'agua', 'africo', 'ir', 'avión', 'privado', 'hablar', 'cambio', 'climatico', 'quemar', 'petroleo']",0
1067,"['ver', 'cambio', 'climatico', 'patrañar', 'liberal', 'lei', 'reverdececeir', 'lugar', 'despues', 'millón', 'año', 'antartido', 'idiota']",0
1068,"['yoshimaritekken', 'ndvoskin', 'si', 'adhiero', 'idea', 'milei', 'cambio', 'climatico', 'ciclo', 'milankovitch', 'pedazo', 'burro', 'solo', 'paro', 'decir', 'cosa', 'decir', 'x', 'estupidez', 'creer', 'cosa', 'dejar', 'ahi', 'accion', 'sumamente', 'infantil']",0
1069,"['solo', 'vean', 'maldito', 'palmero', 'ahora', 'quejar', 'él', 'calor', 'mayor', 'causante', 'cambio', 'climatico', 'destruir', 'florar', 'fauna', 'solo', 'interés', 'propio', 'palmero', 'responsable', 'calor', 'ahora', 'lloriqueir']",0
1070,"['danialonpri', 'país', 'impedir', 'ministra', 'cambio', 'climatico', 'marrueco', 'estai', 'lleno', 'prejuicio', 'pobre', 'diablo']",0
1071,"['dar', 'contar', 'apenas', 'existir', 'frutasverdura', 'temporada', 'asi', 'sabia', 'contribuir', 'deforestacion', 'cambioclimatico', 'perdido', 'biodiversidad', 'proponer', 'quedartir', 'semana', 'buenasnoch', '🌿']",0
1072,"['jorgealberto365', 'obligar', 'abortar', '“', 'cambio', 'climatico', '”', 'mas', 'parecer', 'caminata', 'gente', 'estupido']",0
1073,"['consecuencia', 'cambio', 'climatico', 'caudal', 'rio', 'aforo', 'manantial', 'disminuir', 'temporada']",0
1074,"['camiloandp', 'ultimahoracr', 'caracolradio', 'decir', 'gente', 'migra', 'norte', 'cambio', 'climatico', 'norte', 'quedar', 'agua', 'liquido', 'descongelamiento', 'polo', 'burro', 'pues']",0
1075,"['martasinmas86', 'farmaenfurecidar', 'tio', 'estreno', 'contar', 'facho', 'violento', 'negar', 'cambio', 'climatico', 'ahora', 'lucrar', 'tick', 'azul', 'coger', 'noticia', 'muerte', 'situación', 'urgencia', 'echar', 'él', 'culpa', 'vacuna', 'incluir', 'cosa', 'atragantamiento', 'epilepsia', 'recienir', 'sar', 'mam']",0
1076,"['maymaggie1992', 'genes72', 'aflorrick77', 'tema', 'chemtrail', 'verdad', 'creer', 'descarto', 'cientifico', 'niego', 'certeza', 'fumigar', 'dudar', 'crees', 'cambio', 'climatico', 'provocado', 'ser', 'humano']",0
1077,"['mas', 'vez', 'hablado', 'john', 'clauser', 'premio', 'nobel', 'cuñao', 'invitar', 'conferencia', 'dar', 'char', 'él', 'informacion', 'cuantico', 'campo', 'estudio', 'estudiante', 'koreano', 'acabo', 'dar', 'char', 'él', 'negacionista', 'cambio', 'climatico']",0
1078,"['hostelero', 'plantar', 'plan', 'prohibir', 'fumar', 'terraza', 'prohibistir', 'interior', 'si', 'ahora', 'veta', 'terminarar', 'consumir', 'casa']",0
1079,"['celebrar', '“', '300', 'año', 'montevideo', '”', 'hacer', 'ciclovia', 'dinero', 'contribuyente', 'llover', 'inundo', 'ciudad', 'ir', 'echar', 'culpa', 'ahora', 'cambio', 'climatico']",0
1080,"['nachoanon', 'solo', 'acustico', '20', 'd', 'marzo', 'contaminacion', 'valencia', 'alcanzar', 'indiz', 'insoportable', '19', 'cremo', 'd', 'material', 'plastico', 'd', 'falla', 'contribucion', 'cambio', 'climatico', 'd', 'mencion', 'd', 'honor', 'q', 'ver', 'barbaridad', 'origen', 'd', 'fiesta']",0
1081,"['presidente', 'negar', 'cambio', 'climatico']",0
1082,"['estoyavisar', 'ojalar', 'medio', 'bombardearar', 'diar', 'noche', 'cambio', 'climatico', 'gente', 'tonto', 'util', 'sistema', '🤦']",0
1083,"['gerardo93', 'ferhistoryonir', 'alertamundonews', 'ver', 'supuesto', 'cambio', 'climatico', 'mentira', 'cambio', 'climatico', '🤦', 'si', 'existir', 'politico', 'globalista', 'mierdo', 'poderoso', 'millonario', 'george', 'soro', 'rokefeller', 'querer', 'imponer', 'nuevo', 'orden', 'mundial', 'satanico', '🌎']",0
1084,"['mexicocomoir', 'lopezobrador', 'rodmoralmanz', 'plumaje', 'cambio', 'climatico', 'efecto', 'desproporcionado', 'mujer', 'pues', 'mas', 'padecer', 'escasez', 'daño', 'provocado', 'fenomeno', 'él', 'ecofeminismo', 'proponer', 'solución', 'colectiva', 'texto', 'fundacionavín']",0
1085,"['fermirandag', 'problema', 'propagar', 'idea', 'romper', 'patrimonio', 'reivindicar', 'cosa', 'raiz', 'tomatazo', 'ir', 'gogh', 'cambio', 'climatico', 'hoy', 'gazar', 'mañana', 'sero', 'cosa', 'bien', 'diz', 'servir']",0
1086,"['deusvul94229466', 'deber', 'ser', 'rubio', 'nazi', 'amigo', 'borrego', 'borrel', 'dar', 'miedo', 'pandemia', 'mierdo', 'cambio', 'climatico', 'pasar', 'guerra']",0
1087,"['davidsantosvlog', 'tenia', '2', 'neurona', 'ahora', 'saber', 'cambio', 'climatico', 'solo', 'vocero', 'repetir', 'tonteria', 'amar']",0
1088,"['albernap', 'problema', 'agricultura', 'ganaderio', 'mala', 'cambio', 'climatico', 'problema', 'morimo']",0
1089,"['dameeldiezmir', 'horrible', 'cambio', 'climaticohay', 'dejar', 'comer', 'asadir', 'entrar', 'él', 'bifir', 'polietileno', 'criado', 'fabricar', 'feliz', 'libre', 'bpa']",0
1090,"['davidsantosvlog', 'normal', 'igual', 'cambio', 'climatico', 'comer', 'carbonillar', 'entrecot', 'llegara', 'lejos', 'tampoco']",0
1091,"['toronto', 'ver', 'aqui', 'robar']",0
1092,"['ir', 'ecologismo', 'cambio', 'climatico', 'menos', 'transicion', 'justo', 'decisión', 'puramente', 'politica', 'ir', 'afectar', 'mil', 'persona', 'vivir', 'tierra', 'aragon', 'absolutamente', 'asediado', 'freno', 'normativo', 'alguno', 'moratoria']",0
1093,"['opetinatti', 'si', 'd', 'macri', 'gritabano', 'inundo', 'mas', 'hoy', 'bsas', 'gente', 'atar', 'auto', 'arbol', 'llevar', 'agua', 'estudiar', 'meteorologia', 'cambio', 'climatico', 'asi', 'so', 'tanto', 'berreta', 'operar', 'proposito', 'mil', 'cliente', 'utar', 'luz', 'mas', 'voto', 'caro']",0
1094,"['sirarego', 'hombre', 'gobierno', 'igualdad', 'discriminar', 'hombre', 'encima', 'vincula', 'salud', 'mental', 'cambio', 'climatico', 'sociedad', 'ir', 'terminar', 'calar', 'trabajar', 'él', 'malo', 'sero', 'tarde']",0
1095,"['🇪', 'union', 'europeo', 'non', 'preparado', 'risco', 'do', 'cambio', 'climatico', '👉', 'preocupacion', 'polo', 'cultivo', 'sur', 'continental']",0
1096,"['hayais', 'visto', 'serie', 'basado', '1', 'hecho', 'real', 'si', 'seguir', 'funcionar', 'logico', 'sabreis', 'q', 'ecologismo', 'cambio', 'climatico', 'mas', 'puto', 'negocio', 'elit', 'psicopata', 'contrario', 'teneis', 'remedio', 'sangre', 'dinero']",0
1097,"['minero', 'bitcoin', 'carta', 'blanco', 'texas', 'riotplatforms', '1', 'empresa', 'parasito', 'q', 'generar', 'ganancia', 'pagar', 'q', 'explotir', 'mientras', 'ciudadano', 'texas', 'pagar', 'factura', 'cambio', 'climatico', 'emergencia', 'cuantar', 'energia', 'estar', 'consumir']",0
1098,"['ultimo', 'informir', 'euenvironment', 'poner', 'manifiesto', 'q', 'ecosistema', 'marino', 'necesitar', 'accion', 'urgente', 'frente', 'impacto', 'cambioclimatico', 'ue', 'eemm', 'deber', 'reforzar', 'proteccion', 'minimizar', 'presión', 'antropogenica', 'esperar']",0
1099,"['rrasputinr', 'ivanedlm', 'nadie', 'negar', 'cambio', 'climatico', 'ocurrido', 'siempre', 'debate', 'impacto', 'hombre', 'producir', 'existente', 'cambio', 'climatico', 'irio', 'llamar', 'borrico', 'gente', 'vaya', 'ser', 'borrico']",0
1100,"['caracolradio', 'petro', 'verdad', 'inaludibleel', 'cambio', 'climatico', 'incidir', 'mas', 'profundo', 'cualquiera', 'economia', 'ahi', 'maxima', 'conclusión', 'politica', 'escuchar', 'cualquiera', 'tarima', 'internacional']",0
1101,"['actualidadcf', 'canal', 'panamar', 'encontrar', 'actualmente', 'encrucijado', 'debido', 'consecuencia', 'cambio', 'climatico']",0
1102,"['obsesion', 'climatico', 'programa', 'debatimo', 'cambio', 'climatico', 'ecoansiedad', 'dos', 'eminencia', 'javier', 'valle', 'jjavierdelvallir', 'doctor', 'geografio', 'climatologia', 'jo', 'él', 'ramon', 'ferrandis', 'politologo', 'experto', 'materia', 'medioambiental', 'energetica', 'asociado', 'cambio', 'climatico', 'geopolitico', 'lunes', '18', 'directo', '2000', 'elcanaldelcoronel']",0
1103,"['alertanews24', 'dudo', 'cuerpo', '60', 'mundo', 'paralizar', 'calle', 'estir', 'vacia', 'gente', 'cambio', 'climatico', 'querer', 'meter', 'terror', 'exageración', 'si', 'alto', 'temperatura', '60', 'cuerpo', 'estar', 'calcular', 'mal']",0
1104,"['efecto', 'cambio', 'climatico', 'cada', 'vez', 'mas', 'evidente', 'impacto', 'ciclo', 'agua', 'innegable', 'sequia', 'prolongado', 'inundación', 'devastador', 'deshielo', 'glaciar', 'aumento', 'nivel', 'mar']",0
1105,"['cambio', 'climatico', 'ver', 'si', 'entendesss']",0
1106,"['fedeenverde', 'evento', 'climatico', 'consecuencia', 'cambio', 'climatico', 'nulo', 'adaptacion', 'cambio', 'climatico']",0
1107,"['virginiasanromar', '4', 'cosa', 'mentira', 'menstruacion', 'enfermo', 'mental', 'holocausto', 'covid', 'cambio', 'climatico', 'unico', 'verdad', 'jefe', 'judio']",0
1108,"['chile', 'unico', 'pai', 'sudamerico', 'quedario', 'agua', '2040', 'obtendria', 'poner', '24', 'ranking', 'mundial', 'via', 'larepublicape']",0
